,label,group,AU01_mean,AU01_std,AU01_e0_length,AU01_e0_intensity,AU01_e0_amount,AU01_e1_length,AU01_e1_intensity,AU01_e1_amount,AU01_e2_length,AU01_e2_intensity,AU01_e2_amount,AU02_mean,AU02_std,AU02_e0_length,AU02_e0_intensity,AU02_e0_amount,AU02_e1_length,AU02_e1_intensity,AU02_e1_amount,AU02_e2_length,AU02_e2_intensity,AU02_e2_amount,AU04_mean,AU04_std,AU04_e0_length,AU04_e0_intensity,AU04_e0_amount,AU04_e1_length,AU04_e1_intensity,AU04_e1_amount,AU04_e2_length,AU04_e2_intensity,AU04_e2_amount,AU05_mean,AU05_std,AU05_e0_length,AU05_e0_intensity,AU05_e0_amount,AU05_e1_length,AU05_e1_intensity,AU05_e1_amount,AU05_e2_length,AU05_e2_intensity,AU05_e2_amount,AU06_mean,AU06_std,AU06_e0_length,AU06_e0_intensity,AU06_e0_amount,AU06_e1_length,AU06_e1_intensity,AU06_e1_amount,AU06_e2_length,AU06_e2_intensity,AU06_e2_amount,AU07_mean,AU07_std,AU07_e0_length,AU07_e0_intensity,AU07_e0_amount,AU07_e1_length,AU07_e1_intensity,AU07_e1_amount,AU07_e2_length,AU07_e2_intensity,AU07_e2_amount,AU09_mean,AU09_std,AU09_e0_length,AU09_e0_intensity,AU09_e0_amount,AU09_e1_length,AU09_e1_intensity,AU09_e1_amount,AU09_e2_length,AU09_e2_intensity,AU09_e2_amount,AU10_mean,AU10_std,AU10_e0_length,AU10_e0_intensity,AU10_e0_amount,AU10_e1_length,AU10_e1_intensity,AU10_e1_amount,AU10_e2_length,AU10_e2_intensity,AU10_e2_amount,AU12_mean,AU12_std,AU12_e0_length,AU12_e0_intensity,AU12_e0_amount,AU12_e1_length,AU12_e1_intensity,AU12_e1_amount,AU12_e2_length,AU12_e2_intensity,AU12_e2_amount,AU15_mean,AU15_std,AU15_e0_length,AU15_e0_intensity,AU15_e0_amount,AU15_e1_length,AU15_e1_intensity,AU15_e1_amount,AU15_e2_length,AU15_e2_intensity,AU15_e2_amount,AU17_mean,AU17_std,AU17_e0_length,AU17_e0_intensity,AU17_e0_amount,AU17_e1_length,AU17_e1_intensity,AU17_e1_amount,AU17_e2_length,AU17_e2_intensity,AU17_e2_amount
21,neutral,coda_speech,0.15046511627906975,0.2077539007526991,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.09302325581395349,0.1630882741357448,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.3153488372093023,0.287338765034363,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.039534883720930225,0.0828065297739281,2.0,0.14,1,13.0,0.04,1,13.0,0.03384615384615385,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.2274418604651163,0.19979862508769286,11.0,0.2327272727272727,1,2.0,0.045,1,8.0,0.51,1,0.05255813953488372,0.10291219149527922,9.0,0.21333333333333332,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.06395348837209303,0.13902962231265203,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0558139534883721,0.08344466538741008,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.2534883720930233,0.2033866095808931,0.0,0.0,0,0.0,0.0,0,3.0,0.62,1
22,sad,coda_sign,0.3875480769230769,0.5816099364393352,68.0,1.031470588235294,1,43.0,1.4765116279069765,1,11.0,0.8427272727272727,1,0.23199519230769233,0.538794826475785,31.0,0.7501333333333332,2,31.0,0.8483870967741937,1,0.0,0.0,0,0.8879807692307692,0.8480544763221343,34.0,0.2957916666666667,2,63.5,0.7674806576402321,2,137.0,1.897956204379562,1,0.05533653846153847,0.14331659186952958,13.0,0.04606060606060606,3,9.0,0.10111111111111111,1,0.0,0.0,0,0.016971153846153844,0.05984686590512013,4.5,0.0,4,17.0,0.21823529411764706,1,31.0,0.03364583333333333,2,0.7114903846153846,0.6681296965960926,17.4,0.9389564028314028,5,23.0,0.868030303030303,2,137.0,0.862116788321168,1,0.0730528846153846,0.15310302725783825,0.0,0.0,0,0.0,0.0,0,15.0,0.5786666666666667,1,0.021682692307692306,0.07779835095016692,0.0,0.0,0,5.0,0.458,1,0.0,0.0,0,0.01882211538461539,0.06457876178424804,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.15247596153846152,0.22263238790358317,3.5,0.15166666666666667,2,10.5,0.3923333333333333,2,8.666666666666666,0.38196078431372543,3,0.8963461538461538,0.641089520944376,18.0,1.6669601419601419,3,13.666666666666666,1.752744539411206,3,21.5,1.2627421171171171,4
23,sad,coda_speech,0.10940298507462687,0.1579113732735427,0.0,0.0,0,0.0,0.0,0,6.0,0.43333333333333335,1,0.036417910447761194,0.0691222345610957,14.0,0.12928571428571428,1,0.0,0.0,0,0.0,0.0,0,0.2450746268656716,0.17671560043572457,1.0,0.39,1,0.0,0.0,0,6.0,0.2833333333333334,1,0.04014925373134328,0.09047840085988434,20.0,0.06050000000000001,1,21.0,0.05047619047619048,1,5.5,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.44611940298507463,0.35011234224685306,1.0,0.37,2,6.0,0.371,2,21.0,0.8247619047619048,1,0.06283582089552239,0.11209852228027799,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.012985074626865671,0.04713021694853056,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0032835820895522386,0.010500802235080918,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.09835820895522389,0.13155937724920294,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5040298507462686,0.35965075526418483,7.0,0.7757142857142857,1,13.0,0.7969230769230772,1,6.0,0.8216666666666667,1
24,happy,coda_sign,0.20876373626373626,0.33547443351293227,10.0,0.610625,2,41.0,0.7026829268292683,1,5.0,0.17800000000000002,1,0.15868131868131868,0.36102306052184435,12.0,0.27460317460317457,3,31.0,1.0661290322580643,1,0.0,0.0,0,0.06931318681318681,0.16288656751007952,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.08442307692307692,0.21314113358727851,42.0,0.305,1,0.0,0.0,0,8.0,0.0,2,1.0486813186813189,0.615661455378707,76.0,1.148157894736842,1,120.0,0.9615833333333333,1,120.0,1.446583333333333,1,1.5291208791208788,0.7987057690152102,39.0,1.0388311688311687,2,120.0,1.9884166666666667,1,120.0,1.7782499999999999,1,0.07074175824175824,0.14442914822675557,4.0,0.42,1,0.0,0.0,0,0.0,0.0,0,0.38145604395604393,0.4488575282950834,25.0,1.0618650793650795,2,20.333333333333332,0.33867375886524825,3,120.0,0.39575,1,1.5276373626373627,0.8772904192467373,47.5,1.1662515566625156,2,48.0,1.2214476190476191,2,120.0,2.15675,1,0.2666758241758242,0.41745746800810446,10.0,0.7996875,2,21.333333333333332,0.23908139534883724,3,14.0,0.548404761904762,3,0.9404945054945055,0.698695973460996,17.25,1.2367291666666667,4,21.25,1.061654411764706,5,89.0,1.4206741573033708,1
25,happy,coda_speech,0.4350617283950617,0.5094951507541315,15.0,1.026,1,22.0,0.8545454545454544,1,0.0,0.0,0,0.06765432098765432,0.12759576408465007,12.0,0.29,1,23.0,0.07652173913043478,1,0.0,0.0,0,0.10802469135802471,0.1609690944955461,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.06580246913580247,0.1434735532905879,11.0,0.046363636363636364,1,26.0,0.18538461538461537,1,3.0,0.0,2,0.40234567901234575,0.4777741924930078,9.5,0.6452272727272726,2,7.5,0.09410714285714286,2,26.0,0.6273076923076922,1,0.7690123456790123,0.6031305931103802,6.333333333333333,0.5397777777777778,3,4.5,0.466875,2,26.0,1.2953846153846156,1,0.15,0.2656924914257081,1.0,0.0,1,2.0,0.62,1,19.0,0.49684210526315786,1,0.2088888888888889,0.31285379972121163,8.5,0.6754166666666667,2,2.0,0.4175,2,4.0,0.0175,1,0.9449382716049382,0.6128297550233468,6.0,1.4663636363636363,2,5.5,0.961875,2,26.0,1.258076923076923,1,0.14074074074074075,0.20649926015471448,10.0,0.26799999999999996,1,1.0,0.01,2,2.0,0.72,1,0.5664197530864198,0.4181695488733467,14.0,1.1207142857142856,1,7.0,0.4414285714285714,2,9.0,0.9944444444444446,1
26,angry,coda_sign,0.077,0.10345898447157652,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.04772727272727273,0.08693200011428412,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.015272727272727273,0.03943893412104131,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.022,0.0454094521947122,16.5,0.06128676470588235,2,36.0,0.010277777777777778,1,35.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.09672727272727273,0.17189771383010496,0.0,0.0,0,4.0,0.43875,2,0.0,0.0,0,0.032,0.053394842207014036,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0008181818181818182,0.004908673877198802,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.029636363636363634,0.08465718535674988,10.0,0.27599999999999997,1,0.0,0.0,0,0.0,0.0,0,0.17536363636363636,0.27764301967090155,8.0,0.66875,1,16.0,0.4225,1,0.0,0.0,0,0.4797272727272726,0.35162130142576253,12.0,0.38916666666666666,1,6.5,0.6366666666666667,2,1.5,0.5,2
27,angry,coda_speech,0.12410256410256412,0.14344846770875316,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03794871794871795,0.0730601585998065,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.021025641025641025,0.04321274615781002,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.01871794871794872,0.02735531192325091,12.0,0.03333333333333333,1,12.0,0.025833333333333337,1,12.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.08564102564102563,0.12506408613597128,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.021282051282051285,0.028020620901070548,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0007692307692307692,0.002699527623995086,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.09102564102564101,0.12531633387456917,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.2671794871794872,0.16894329035988626,0.0,0.0,0,3.0,0.5599999999999999,1,0.0,0.0,0
28,neutral,coda_sign,0.34150793650793654,0.5108284525518405,8.0,0.5775,1,30.0,1.1563333333333334,1,0.0,0.0,0,0.10531746031746031,0.25237967115577753,7.0,0.9257142857142858,1,25.0,0.21719999999999998,1,7.0,0.0,2,0.2065079365079365,0.2281484339996835,12.0,0.47666666666666674,1,18.0,0.39366071428571425,2,0.0,0.0,0,0.05095238095238095,0.11449666245915517,19.0,0.0,1,13.0,0.003076923076923077,1,41.0,0.09097560975609754,1,0.31706349206349205,0.37790171729764344,23.0,0.9456521739130435,1,7.5,0.4576785714285714,2,16.0,0.169375,1,0.8242063492063493,0.5103369133027368,25.0,1.5412000000000001,1,41.0,0.911219512195122,1,24.0,0.6024999999999999,1,0.06626984126984127,0.13321101532221202,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.16642857142857143,0.28996127820304357,23.0,0.7030434782608694,1,3.6666666666666665,0.22388888888888892,3,0.0,0.0,0,0.4357936507936508,0.5132381173289501,23.0,1.2904347826086955,1,10.0,0.383,1,20.0,0.5775,1,0.2939682539682539,0.6087378146493998,0.0,0.0,0,5.0,1.169,2,7.0,2.117142857142857,1,0.876984126984127,0.7403169805873911,15.0,1.1946666666666668,1,4.0,2.9749999999999996,1,39.0,1.444102564102564,1
29,neutral,coda_speech,0.27767441860465114,0.4199253743753726,0.0,0.0,0,7.0,0.6342857142857142,1,0.0,0.0,0,0.07488372093023256,0.12362331597434076,0.0,0.0,0,3.0,0.3633333333333333,1,5.0,0.11000000000000001,1,0.025116279069767444,0.04656649587639143,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.056511627906976745,0.09516611344006239,14.0,0.0,1,13.0,0.06076923076923076,1,13.0,0.10230769230769231,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.13976744186046514,0.26361487395796074,5.0,0.12600000000000003,1,1.0,0.0,1,0.0,0.0,0,0.10488372093023256,0.19107929160707898,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0013953488372093023,0.005155392622264671,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.1930232558139535,0.2167567748567277,0.0,0.0,0,0.0,0.0,0,6.0,0.4583333333333333,1,0.8467441860465116,0.7189599662019488,0.0,0.0,0,0.0,0.0,0,13.0,1.639230769230769,1
30,sad,coda_sign,0.2304093567251462,0.4015459228075148,17.0,1.3356521739130434,2,0.0,0.0,0,4.0,0.535,1,0.10140350877192983,0.22490093169785114,39.5,0.2678947368421053,2,4.0,0.015,1,0.0,0.0,0,0.2653801169590643,0.23070274246447842,10.0,0.35,1,10.0,0.509144385026738,3,13.0,0.539047619047619,3,0.03476608187134503,0.0802658940244705,3.6666666666666665,0.07611111111111112,3,4.0,0.01916666666666667,2,13.666666666666666,0.032857142857142856,3,0.0,0.0,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.15257309941520467,0.24277317456609407,6.0,0.01333333333333333,1,0.0,0.0,0,11.0,0.7463541666666667,2,0.04190058479532164,0.08633741046270042,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03888888888888889,0.13623743481330533,7.5,0.5377777777777778,2,0.0,0.0,0,12.0,0.08666666666666667,1,0.11801169590643275,0.1661911413522924,6.0,0.10333333333333333,1,7.0,0.4378888888888889,2,17.0,0.2570588235294118,1,0.313859649122807,0.27215499973402735,9.666666666666666,0.6811666666666666,3,5.5,0.4198333333333334,4,0.0,0.0,0
31,sad,coda_speech,0.48064516129032253,0.7011764120895008,31.0,1.598709677419355,1,5.0,0.772,1,0.0,0.0,0,0.14540322580645162,0.30815316430703155,33.0,0.5396969696969697,1,0.0,0.0,0,0.0,0.0,0,0.4193548387096774,0.20989638146477488,7.0,0.5966666666666667,2,40.0,0.35675,1,35.0,0.5968571428571429,2,0.060645161290322575,0.1427815543157424,7.0,0.49857142857142855,1,28.0,0.0,1,0.0,0.0,0,0.0,0.0,6.0,0.0,1,3.0,0.0,1,0.0,0.0,0,0.33403225806451614,0.3958194532881927,8.0,0.245,1,13.0,0.4753846153846153,1,7.333333333333333,0.8159682539682539,3,0.056451612903225805,0.10573162488793234,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.04120967741935484,0.127283006752768,7.0,0.48142857142857143,1,1.0,0.37,1,0.0,0.0,0,0.01830645161290323,0.06897297425477956,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.13830645161290323,0.19742126875393207,8.0,0.015000000000000001,1,0.0,0.0,0,9.0,0.5688888888888889,1,0.26903225806451614,0.25041889898172104,4.333333333333333,0.7398412698412699,3,0.0,0.0,0,3.0,0.39875,2
32,angry,coda_sign,0.14954954954954955,0.23404330104598609,11.5,0.1667232142857143,4,5.0,0.183125,2,0.0,0.0,0,0.1557207207207207,0.3078581289043866,0.0,0.0,0,0.0,0.0,0,11.0,0.8972727272727272,1,2.039774774774775,0.6534616792426599,73.0,2.1531506849315067,1,73.0,1.9664383561643832,1,73.0,2.002328767123288,1,0.11423423423423423,0.31906551774607256,8.0,0.09159722222222223,4,0.0,0.0,0,10.0,0.11200000000000002,1,0.037657657657657655,0.1280091551799059,10.0,0.32197802197802194,2,0.0,0.0,0,0.0,0.0,0,0.5445945945945946,0.5708987655562374,67.0,1.016865671641791,1,20.333333333333332,0.4533986928104576,4,9.0,0.27345263157894734,5,0.08274774774774775,0.17145140168485293,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03477477477477477,0.13901298384521804,8.0,0.60875,1,0.0,0.0,0,0.0,0.0,0,0.017522522522522524,0.06317172556813014,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.22157657657657656,0.4049062692397774,33.0,0.7533333333333333,1,1.0,0.46,1,3.0,1.1366666666666665,1,0.41734234234234235,0.5204146101276439,10.0,0.9475000000000001,3,7.0,0.9257142857142858,1,6.666666666666667,0.7294444444444445,3
33,angry,coda_speech,0.11476190476190475,0.15403308240826216,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.04,0.06300793600809346,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.09000000000000001,0.10573551910309043,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.031428571428571424,0.04090057631448661,6.0,0.0,1,6.0,0.03,1,6.0,0.045000000000000005,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0038095238095238095,0.009206622874969126,0.0,0.0,0,5.0,0.006,1,3.0,0.0,1,0.17523809523809528,0.28345403591445023,6.0,0.59,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.062380952380952384,0.08954913522222097,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.10047619047619047,0.12064311793368863,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.35666666666666674,0.29203310314642983,0.0,0.0,0,5.0,0.7859999999999999,1,0.0,0.0,0
34,sad,coda_sign,0.19687116564417176,0.2671871057975726,35.0,0.4899393939393939,2,8.0,0.372,2,0.0,0.0,0,0.05892638036809817,0.11902325865953628,4.0,0.15416666666666667,2,0.0,0.0,0,0.0,0.0,0,0.9818098159509204,0.4476187670795453,86.0,1.0617441860465116,1,108.0,1.2641666666666664,1,51.0,0.7590982142857143,2,0.03515337423312884,0.07339550041308535,11.0,0.0,2,6.0,0.0,1,21.333333333333332,0.02417777777777778,3,0.012208588957055214,0.05728229195970319,14.5,0.08291666666666667,2,0.0,0.0,0,0.0,0.0,0,1.0051840490797546,0.4054905441638852,88.0,1.269659090909091,1,108.0,0.9419444444444444,1,72.0,1.1534722222222225,1,0.09058282208588958,0.2016836003691363,23.0,0.6421739130434783,1,0.0,0.0,0,0.0,0.0,0,0.0037116564417177915,0.019533710168323528,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.30395705521472394,0.46795987796053634,26.0,0.2938461538461538,1,12.666666666666666,0.5340196078431373,3,38.0,0.9215789473684209,1,0.7642944785276073,0.6576994584390031,13.333333333333334,1.2674660633484163,3,23.0,1.622107843137255,2,22.5,1.032528361344538,4
35,sad,coda_speech,0.1590566037735849,0.19939585821390376,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.06000000000000001,0.11428708790383307,8.0,0.2525,1,0.0,0.0,0,0.0,0.0,0,1.1330188679245283,0.5722781226267132,7.0,0.9857142857142858,1,17.0,1.4052941176470588,1,16.0,1.533125,1,0.024339622641509434,0.05806195079933236,10.0,0.033,2,7.0,0.1242857142857143,1,0.0,0.0,0,0.007547169811320755,0.026739890999818015,13.0,0.03076923076923077,1,0.0,0.0,0,0.0,0.0,0,1.140754716981132,0.6055285328238964,10.0,0.7710000000000001,1,17.0,1.3411764705882354,1,16.0,1.5525,1,0.02773584905660378,0.0545837926577098,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.01509433962264151,0.04186161457751342,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.04037735849056604,0.08768304511466597,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.06622641509433962,0.08580448291799433,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.7471698113207549,0.645235131138822,9.0,1.9244444444444444,1,4.0,0.7,1,8.0,1.0050000000000001,2
36,happy,coda_sign,0.7444755244755245,1.132945038738577,82.0,2.4754878048780484,1,2.0,0.7450000000000001,1,0.0,0.0,0,0.18276223776223774,0.35241083397413203,84.0,0.6222619047619047,1,2.0,0.0,1,0.0,0.0,0,0.07346153846153845,0.13121661583010563,0.0,0.0,0,0.0,0.0,0,4.5,0.2391666666666667,2,0.05566433566433567,0.13821701441743484,13.0,0.10066666666666668,3,11.25,0.05,4,15.0,0.005714285714285714,3,0.4845454545454546,0.40775074476505785,33.0,0.3524818401937046,2,94.0,0.886276595744681,1,41.0,0.22976876876876876,2,0.7696153846153847,0.5223511546315747,68.0,1.0776470588235292,1,39.0,0.6315441176470589,2,11.2,0.7951434173669469,5,0.04482517482517483,0.08295721278754549,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.47702797202797204,0.415797579700743,31.0,0.6799090909090909,2,41.0,0.3925367647058824,2,40.5,0.5478693181818182,2,1.1527272727272728,0.6175681586853468,30.0,1.2746363636363638,2,94.0,1.6808510638297869,1,46.0,0.7535607843137255,2,0.43265734265734257,0.662884659384761,0.0,0.0,0,3.0,2.283333333333333,1,71.0,1.3311267605633803,1,0.7418531468531468,0.6911681386626146,7.5,1.2425,2,5.0,0.8300000000000001,1,29.0,1.797998712998713,2
37,happy,coda_speech,0.17700000000000002,0.23296009993830552,9.0,0.43444444444444447,1,0.0,0.0,0,0.0,0.0,0,0.10940000000000001,0.2196696034818599,11.0,0.4327272727272728,1,2.0,0.10500000000000001,1,0.0,0.0,0,0.087,0.11446860366270657,0.0,0.0,0,2.5,0.14875,2,1.0,0.23,1,0.0714,0.1733112099957879,8.0,0.00125,1,16.0,0.213125,1,15.0,0.0,1,0.2112,0.32550519604617867,4.0,0.42500000000000004,2,12.0,0.22916666666666663,1,15.0,0.12333333333333334,1,0.5154,0.4441143904859814,6.0,0.64625,2,16.0,0.36062500000000003,1,15.0,0.43,1,0.037000000000000005,0.06837024057233065,2.0,0.26,1,0.0,0.0,0,0.0,0.0,0,0.5954,0.5328445421719631,5.0,0.65,1,16.0,1.27375,1,10.0,0.316,1,1.0288,0.6110166836962,6.0,1.8800000000000001,1,16.0,1.226875,1,15.0,0.9953333333333334,1,0.09759999999999999,0.14538562374539216,0.0,0.0,0,12.0,0.29583333333333334,1,0.0,0.0,0,0.49,0.4141181927312786,5.0,0.592,1,5.0,1.4060000000000001,1,0.0,0.0,0
38,neutral,coda_sign,0.15392947103274557,0.2460694552992816,24.0,0.06791666666666667,1,0.0,0.0,0,32.0,0.1915625,1,0.10516372795969774,0.23417766262159956,0.0,0.0,0,0.0,0.0,0,19.5,0.3544285714285714,2,1.798463476070529,0.9032695419726955,132.0,1.4003787878787881,1,131.0,2.6614503816793893,1,103.0,1.6740776699029127,2,0.10473551637279596,0.27821625749113155,9.5,0.0,2,0.0,0.0,0,22.333333333333332,0.5632696136997212,3,0.009319899244332493,0.044219276065392554,0.0,0.0,0,0.0,0.0,0,19.0,0.17052631578947364,1,1.000302267002519,0.7720024528405446,59.5,0.9656741096664784,2,60.0,0.7721186440677966,2,25.0,1.1081505636070854,3,0.07450881612090679,0.1450812139258593,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.006423173803526449,0.046853546452259726,8.0,0.018750000000000003,1,0.0,0.0,0,0.0,0.0,0,0.00022670025188916877,0.002399282814417788,0.0,0.0,0,0.0,0.0,0,10.0,0.009,1,0.1253904282115869,0.2196040081901968,7.0,0.16,2,10.333333333333334,0.33305555555555555,3,13.5,0.6058333333333332,2,0.5031989924433249,0.4873107953986999,9.0,0.4626785714285714,2,12.2,0.5859385507246377,5,32.0,0.7910322389825497,3
39,neutral,coda_speech,0.09474860335195531,0.13006618209806306,9.0,0.24791666666666667,2,6.0,0.01,1,0.0,0.0,0,0.08882681564245812,0.18117056386031874,0.0,0.0,0,4.0,0.235,1,0.0,0.0,0,2.0027374301675978,0.40962958506667724,59.0,2.033050847457627,1,59.0,2.145593220338983,1,58.0,1.8396551724137926,1,0.05083798882681565,0.1175970625081222,10.0,0.0,1,21.5,0.11580645161290323,2,22.5,0.017297297297297298,2,0.03,0.06885092183988713,26.0,0.06048936170212765,2,10.0,0.0,1,4.0,0.0,1,0.9344692737430168,0.8836372246782669,59.0,1.797796610169491,1,13.333333333333334,0.4142948717948718,3,24.0,0.5573030303030303,2,0.08346368715083799,0.1553873831509763,9.0,0.4511111111111112,1,0.0,0.0,0,0.0,0.0,0,0.01698324022346369,0.06021361551022124,6.0,0.144375,2,3.0,0.26333333333333336,1,0.0,0.0,0,0.03949720670391062,0.09497648285509655,3.0,0.19333333333333333,1,3.0,0.27,1,0.0,0.0,0,0.10625698324022348,0.16683087343226935,9.0,0.26888888888888896,1,0.0,0.0,0,6.0,0.5416666666666666,1,0.9760893854748601,0.6321430580951869,0.0,0.0,0,17.5,1.371454248366013,2,58.0,1.4351724137931035,1
40,angry,coda_sign,0.11378048780487805,0.17679338742384046,4.0,0.505,1,0.0,0.0,0,1.0,0.06,1,0.095,0.17382586717392043,8.0,0.47374999999999995,1,0.0,0.0,0,1.0,0.01,1,0.8139024390243903,0.4624618932517869,14.0,1.1778571428571427,1,26.0,1.166153846153846,1,3.6666666666666665,0.6896296296296297,3,0.04926829268292683,0.09190414340402102,25.0,0.0172,1,10.5,0.09516666666666666,2,26.0,0.06346153846153846,1,0.20878048780487807,0.29279997910300826,16.0,0.501875,1,17.0,0.22647058823529412,1,17.0,0.28117647058823525,1,0.4473170731707316,0.6081322321696766,16.0,0.5974999999999999,1,26.0,0.11730769230769232,1,4.0,1.5028571428571427,3,0.07121951219512195,0.11900192180108564,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.12390243902439024,0.22178154137065406,3.0,0.93,1,0.0,0.0,0,0.0,0.0,0,0.020731707317073172,0.08535735321380557,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.1278048780487805,0.1638730643225993,0.0,0.0,0,9.0,0.3188888888888889,1,0.0,0.0,0,0.28317073170731705,0.23103031733487506,7.0,0.3657142857142857,2,3.5,0.4491666666666667,2,10.0,0.549,1
41,angry,coda_speech,0.23576923076923076,0.2981600185835613,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.06153846153846154,0.1199409105397993,0.0,0.0,0,1.0,0.27,1,1.0,0.32,1,0.16384615384615384,0.16180542473944784,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.046730769230769235,0.09900923216699865,17.0,0.1023529411764706,1,16.0,0.03375,1,16.0,0.005625,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.12461538461538463,0.15102864990459935,7.0,0.33714285714285713,1,9.0,0.05555555555555555,1,3.0,0.33399999999999996,2,0.05673076923076924,0.09589048397543805,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0005769230769230769,0.003076451698432847,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0011538461538461537,0.004708709557974188,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.09288461538461537,0.13848389923347768,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.25673076923076926,0.223420127885772,1.0,0.365,2,5.0,0.698,1,1.0,0.37,1
